date,Airport,year,month,weekday,is_weekend,season,iso_country,type,scheduled_service,latitude_deg,longitude_deg,elevation_ft,prev_arr_delay_1d,prev_arr_delay_7d,rolling_arr_delay_7d,target_delayed_15,target_delay_minutes
2024-01-30,Brussels,2024,1,1,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,6.301086957,12.93915094,11.46487978242857,0,10.6213141
2024-01-30,Frankfurt,2024,1,1,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,7.565323097,8.137318087,10.756554143428572,0,7.113012295
2024-01-30,Madrid Barajas,2024,1,1,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,3.909979633,4.867706093,4.6809564258571426,0,2.997588652
2024-01-30,Milan Malpensa,2024,1,1,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,10.19310345,9.558635579,10.044094828857142,0,7.178359511
2024-01-30,Munich,2024,1,1,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,5.111662075,6.24205653,6.541444876428571,0,3.585863095
2024-01-30,Nice,2024,1,1,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,10.65702479,3.492021277,7.828565189285714,0,4.244512195
2024-01-30,Palma de Mallorca,2024,1,1,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,4.820356234,1.486329588,5.445005227428571,0,2.278030303
2024-01-30,Paris Orly,2024,1,1,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,4.596880131,6.304597701,7.770851584571429,0,6.892696629
2024-01-30,Rome Fiumicino,2024,1,1,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,5.488157895,15.23181306,8.776616650142858,0,8.987188209
2024-01-31,Barcelona,2024,1,2,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,3.879014228,8.013913914,6.2357417194285745,0,4.197245964
2024-01-31,Brussels,2024,1,2,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,10.6213141,11.78254717,11.133760233857144,0,9.806695779
2024-01-31,Frankfurt,2024,1,2,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,7.113012295,11.23714286,10.610224744571429,0,6.777408854
2024-01-31,Madrid Barajas,2024,1,2,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,2.997588652,4.022749648,4.413796791428571,0,6.508087201
2024-01-31,Milan Malpensa,2024,1,2,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,7.178359511,12.30376884,9.70405539057143,0,9.483414239
2024-01-31,Munich,2024,1,2,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,3.585863095,8.599851632,6.161988671428571,0,4.338792271
2024-01-31,Nice,2024,1,2,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,4.244512195,6.884561404,7.936063891857143,0,7.18993994
2024-01-31,Palma de Mallorca,2024,1,2,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,2.278030303,11.78934708,5.558105329571428,0,3.583333333
2024-01-31,Paris Orly,2024,1,2,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,6.892696629,3.584469697,7.854865717142857,0,6.945454545
2024-01-31,Rome Fiumicino,2024,1,2,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,8.987188209,15.62375415,7.884527385714285,0,4.956439394
2024-02-01,Barcelona,2024,2,3,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,4.197245964,3.664513109,5.690503440857145,0,4.942793988
2024-02-01,Brussels,2024,2,3,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,9.806695779,11.84323144,10.85149574942857,1,17.34466089
2024-02-01,Frankfurt,2024,2,3,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,6.777408854,12.87187101,9.973119886571428,0,7.558649789
2024-02-01,Madrid Barajas,2024,2,3,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,6.508087201,4.429964539,4.7688450132857145,0,6.01377551
2024-02-01,Milan Malpensa,2024,2,3,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,9.483414239,6.032761438,9.301147590428572,0,8.021714744
2024-02-01,Munich,2024,2,3,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,4.338792271,7.597285714,5.553265905571428,0,7.313514804
2024-02-01,Nice,2024,2,3,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,7.18993994,6.592241379,7.9796893970000005,0,5.474305556
2024-02-01,Palma de Mallorca,2024,2,3,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,3.583333333,8.899002849,4.385817651428572,0,4.062396694
2024-02-01,Paris Orly,2024,2,3,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,6.945454545,13.22654639,8.335006409714286,0,11.20695187
2024-02-01,Rome Fiumicino,2024,2,3,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,4.956439394,6.694074074,6.360625277714285,0,5.22565261
2024-02-02,Barcelona,2024,2,4,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,4.942793988,5.941361043,5.873114995000002,0,6.281643082
2024-02-02,Brussels,2024,2,4,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,17.34466089,10.93969697,11.637414242285713,0,10.09822531
2024-02-02,Frankfurt,2024,2,4,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,7.558649789,12.10553471,9.214088283571428,0,10.50148215
2024-02-02,Madrid Barajas,2024,2,4,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,6.01377551,5.767467949,4.995103723428572,0,4.519038583
2024-02-02,Milan Malpensa,2024,2,4,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,8.021714744,12.99387755,9.585283777,0,11.19853333
2024-02-02,Munich,2024,2,4,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,7.313514804,7.04037037,5.512727204142856,0,7.708960573
2024-02-02,Nice,2024,2,4,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,5.474305556,11.13794326,7.819984279428572,0,6.404166667
2024-02-02,Palma de Mallorca,2024,2,4,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,4.062396694,5.711643836,3.694873915,0,6.344183445
2024-02-02,Paris Orly,2024,2,4,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,11.20695187,8.005691057,8.046492906857143,0,8.098211382
2024-02-02,Rome Fiumicino,2024,2,4,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,5.22565261,7.971960784,6.150850782857143,0,6.487175926
2024-02-03,Barcelona,2024,2,5,1,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,6.281643082,8.745252838,5.921726714857145,0,6.865414258
2024-02-03,Brussels,2024,2,5,1,Winter,BE,heliport,no,50.90527,4.38936,209.0,10.09822531,15.8720696,11.517204005142856,0,13.20378378
2024-02-03,Frankfurt,2024,2,5,1,Winter,DE,heliport,no,50.145472,8.708981,209.0,10.50148215,11.87859543,8.984937917857142,0,10.7392
2024-02-03,Madrid Barajas,2024,2,5,1,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,4.519038583,4.926498538,4.816756671142857,0,6.794858156
2024-02-03,Milan Malpensa,2024,2,5,1,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,11.19853333,10.67420213,9.328806031285714,0,13.12333333
2024-02-03,Munich,2024,2,5,1,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,7.708960573,6.17979351,5.608240090285714,0,5.345588235
2024-02-03,Nice,2024,2,5,1,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,6.404166667,8.883958333,7.143730480428572,0,11.05183333
2024-02-03,Palma de Mallorca,2024,2,5,1,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,6.344183445,2.362464986,3.785236716285714,0,11.38571429
2024-02-03,Paris Orly,2024,2,5,1,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,8.098211382,9.90217803,8.059710096142856,0,7.185714286
2024-02-03,Rome Fiumicino,2024,2,5,1,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,6.487175926,5.473583878,5.938738660285714,0,3.595355191
2024-02-04,Barcelona,2024,2,6,1,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,6.865414258,5.833928571,5.653178346285716,0,5.0372622
2024-02-04,Brussels,2024,2,6,1,Winter,BE,heliport,no,50.90527,4.38936,209.0,13.20378378,10.5763754,11.136020316571429,1,16.04522654
2024-02-04,Frankfurt,2024,2,6,1,Winter,DE,heliport,no,50.145472,8.708981,209.0,10.7392,11.50009381,8.822167142142856,0,11.19754353
2024-02-04,Madrid Barajas,2024,2,6,1,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,6.794858156,4.842328581,5.083665188,0,3.856371563
2024-02-04,Milan Malpensa,2024,2,6,1,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,13.12333333,8.552314815,9.678681917,0,10.92540382
2024-02-04,Munich,2024,2,6,1,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,5.345588235,5.019094304,5.489067908142857,0,6.069513315
2024-02-04,Nice,2024,2,6,1,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,11.05183333,7.152205882,7.453426908571428,0,5.072671569
2024-02-04,Palma de Mallorca,2024,2,6,1,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,11.38571429,3.045892019,5.074272331142857,0,3.057127193
2024-02-04,Paris Orly,2024,2,6,1,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,7.185714286,8.775598086,7.6716438469999995,0,8.808174603
2024-02-04,Rome Fiumicino,2024,2,6,1,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,3.595355191,4.95297271,5.670420276428572,0,4.468177526
2024-02-05,Barcelona,2024,2,0,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,5.0372622,7.572208333,5.539368864714288,0,5.28706084
2024-02-05,Brussels,2024,2,0,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,16.04522654,6.301086957,11.917284765142856,0,9.535050072
2024-02-05,Frankfurt,2024,2,0,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,11.19754353,7.565323097,8.778945673571428,0,10.31904762
2024-02-05,Madrid Barajas,2024,2,0,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,3.856371563,3.909979633,4.942814185428572,0,6.633663366
2024-02-05,Milan Malpensa,2024,2,0,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,10.92540382,10.19310345,10.017694632,0,13.19596774
2024-02-05,Munich,2024,2,0,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,6.069513315,5.111662075,5.6391277668571425,0,5.797302002
2024-02-05,Nice,2024,2,0,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,5.072671569,10.65702479,7.156350578142857,0,6.380732861
2024-02-05,Palma de Mallorca,2024,2,0,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,3.057127193,4.820356234,5.075877356,0,13.4750591
2024-02-05,Paris Orly,2024,2,0,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,8.808174603,4.596880131,7.676297635142857,0,11.36642512
2024-02-05,Rome Fiumicino,2024,2,0,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,4.468177526,5.488157895,5.601163821571428,0,6.343981481
2024-02-06,Barcelona,2024,2,1,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,5.28706084,3.879014228,5.212919222857145,0,5.795288754
2024-02-06,Brussels,2024,2,1,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,9.535050072,10.6213141,12.379279495857144,0,10.467713
2024-02-06,Frankfurt,2024,2,1,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,10.31904762,7.113012295,9.172334891142857,0,10.25489418
2024-02-06,Madrid Barajas,2024,2,1,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,6.633663366,2.997588652,5.331911861571429,0,5.231670132
2024-02-06,Milan Malpensa,2024,2,1,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,13.19596774,7.178359511,10.446675244857143,0,9.529867987
2024-02-06,Munich,2024,2,1,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,5.797302002,3.585863095,5.737076327857143,0,4.945881226
2024-02-06,Nice,2024,2,1,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,6.380732861,4.244512195,6.545451731142857,0,5.959013605
2024-02-06,Palma de Mallorca,2024,2,1,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,13.4750591,2.278030303,6.312263479714285,0,12.44509804
2024-02-06,Paris Orly,2024,2,1,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,11.36642512,6.892696629,8.643375490714286,0,6.06575592
2024-02-06,Rome Fiumicino,2024,2,1,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,6.343981481,8.987188209,5.723424333857143,0,7.608529742
2024-02-07,Barcelona,2024,2,2,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,5.795288754,4.197245964,5.48667272657143,0,6.705805806
2024-02-07,Brussels,2024,2,2,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,10.467713,9.806695779,12.357336481571426,0,13.36147186
2024-02-07,Frankfurt,2024,2,2,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,10.25489418,6.777408854,9.621175160428573,0,14.64550439
2024-02-07,Madrid Barajas,2024,2,2,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,5.231670132,6.508087201,5.651066358714286,0,7.220104167
2024-02-07,Milan Malpensa,2024,2,2,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,9.529867987,9.483414239,10.782605027142859,0,8.450535168
2024-02-07,Munich,2024,2,2,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,4.945881226,4.338792271,5.931364632285714,0,5.928174603
2024-02-07,Nice,2024,2,2,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,5.959013605,7.18993994,6.790380504,0,5.552252252
2024-02-07,Palma de Mallorca,2024,2,2,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,12.44509804,3.583333333,7.764701727857142,0,4.459159159
2024-02-07,Paris Orly,2024,2,2,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,6.06575592,6.945454545,8.525241103714285,0,6.129326047
2024-02-07,Rome Fiumicino,2024,2,2,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,7.608529742,4.956439394,5.526473124285714,0,5.884994463
2024-02-08,Barcelona,2024,2,3,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,6.705805806,4.942793988,5.845038418285717,0,10.56955211
2024-02-08,Brussels,2024,2,3,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,13.36147186,17.34466089,12.865161636,1,16.50413223
2024-02-08,Frankfurt,2024,2,3,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,14.64550439,7.558649789,10.745188808428571,1,17.73787879
2024-02-08,Madrid Barajas,2024,2,3,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,7.220104167,6.01377551,5.7527830681428584,0,11.88900415
2024-02-08,Milan Malpensa,2024,2,3,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,8.450535168,8.021714744,10.635050874142857,0,6.213318777
2024-02-08,Munich,2024,2,3,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,5.928174603,7.313514804,6.158419251142858,0,8.621934866
2024-02-08,Nice,2024,2,3,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,5.552252252,5.474305556,6.55642512,0,7.119241192
2024-02-08,Palma de Mallorca,2024,2,3,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,4.459159159,4.062396694,7.889819703,0,6.58828125
2024-02-08,Paris Orly,2024,2,3,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,6.129326047,11.20695187,8.408651318285715,0,5.614540816
2024-02-08,Rome Fiumicino,2024,2,3,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,5.884994463,5.22565261,5.659123848428571,0,5.773652695
2024-02-09,Barcelona,2024,2,4,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,10.56955211,6.281643082,6.64886100714286,1,15.32897013
2024-02-09,Brussels,2024,2,4,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,16.50413223,10.09822531,12.745086113142857,0,11.54362745
2024-02-09,Frankfurt,2024,2,4,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,17.73787879,10.50148215,12.19936438,0,13.04669095
2024-02-09,Madrid Barajas,2024,2,4,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,11.88900415,4.519038583,6.5921014452857145,1,17.83412098
2024-02-09,Milan Malpensa,2024,2,4,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,6.213318777,11.19853333,10.376708593142856,0,12.36294038
2024-02-09,Munich,2024,2,4,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,8.621934866,7.708960573,6.345336402857143,0,8.596923077
2024-02-09,Nice,2024,2,4,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,7.119241192,6.404166667,6.791415925142857,0,11.96369427
2024-02-09,Palma de Mallorca,2024,2,4,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,6.58828125,6.344183445,8.250660353857143,0,13.63830409
2024-02-09,Paris Orly,2024,2,4,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,5.614540816,8.098211382,7.609735453428572,0,8.436802413
2024-02-09,Rome Fiumicino,2024,2,4,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,5.773652695,6.487175926,5.737409574857144,0,10.04595238
2024-02-10,Barcelona,2024,2,5,1,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,15.32897013,6.865414258,7.941336299714288,0,9.232441315
2024-02-10,Brussels,2024,2,5,1,Winter,BE,heliport,no,50.90527,4.38936,209.0,11.54362745,13.20378378,12.951572133142857,0,12.49471545
2024-02-10,Frankfurt,2024,2,5,1,Winter,DE,heliport,no,50.145472,8.708981,209.0,13.04669095,10.7392,12.562965637142856,0,10.50959895
2024-02-10,Madrid Barajas,2024,2,5,1,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,17.83412098,6.794858156,8.494256073428572,0,10.53917704
2024-02-10,Milan Malpensa,2024,2,5,1,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,12.36294038,13.12333333,10.543052457428571,1,15.12970297
2024-02-10,Munich,2024,2,5,1,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,8.596923077,5.345588235,6.472188189142857,0,6.333608815
2024-02-10,Nice,2024,2,5,1,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,11.96369427,11.05183333,7.5856341541428565,0,11.47641243
2024-02-10,Palma de Mallorca,2024,2,5,1,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,13.63830409,11.38571429,9.292677588857142,0,11.96525054
2024-02-10,Paris Orly,2024,2,5,1,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,8.436802413,7.185714286,7.658105600714286,0,8.244824561
2024-02-10,Rome Fiumicino,2024,2,5,1,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,10.04595238,3.595355191,6.245806211142857,0,10.39200841
2024-02-11,Barcelona,2024,2,6,1,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,9.232441315,5.0372622,8.279483022142859,0,9.582335827
2024-02-11,Brussels,2024,2,6,1,Winter,BE,heliport,no,50.90527,4.38936,209.0,12.49471545,16.04522654,12.850276657428571,1,16.81659292
2024-02-11,Frankfurt,2024,2,6,1,Winter,DE,heliport,no,50.145472,8.708981,209.0,10.50959895,11.19754353,12.530165487142856,0,6.712537403
2024-02-11,Madrid Barajas,2024,2,6,1,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,10.53917704,3.856371563,9.029158771142857,0,9.629031165
2024-02-11,Milan Malpensa,2024,2,6,1,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,15.12970297,10.92540382,10.829676691714285,0,10.92822129
2024-02-11,Munich,2024,2,6,1,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,6.333608815,6.069513315,6.613333986285715,0,6.228698752
2024-02-11,Nice,2024,2,6,1,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,11.47641243,5.072671569,7.646288311285715,0,6.368918919
2024-02-11,Palma de Mallorca,2024,2,6,1,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,11.96525054,3.057127193,9.375468481714288,0,5.476086957
2024-02-11,Paris Orly,2024,2,6,1,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,8.244824561,8.808174603,7.80940706857143,0,8.161213518
2024-02-11,Rome Fiumicino,2024,2,6,1,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,10.39200841,4.468177526,7.216756671,0,7.574042951
2024-02-12,Barcelona,2024,2,0,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,9.582335827,5.28706084,8.92877925457143,0,5.861869919
2024-02-12,Brussels,2024,2,0,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,16.81659292,9.535050072,12.960471854571429,0,8.358835341
2024-02-12,Frankfurt,2024,2,0,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,6.712537403,10.31904762,11.889450326142855,0,7.17962963
2024-02-12,Madrid Barajas,2024,2,0,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,9.629031165,6.633663366,9.853824428571428,0,7.040616798
2024-02-12,Milan Malpensa,2024,2,0,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,10.92822129,13.19596774,10.830079187428572,0,8.628607918
2024-02-12,Munich,2024,2,0,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,6.228698752,5.797302002,6.636074763000001,0,4.82273483
2024-02-12,Nice,2024,2,0,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,6.368918919,6.380732861,7.831466504142858,0,6.903935185
2024-02-12,Palma de Mallorca,2024,2,0,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,5.476086957,13.4750591,9.721034162285715,0,3.511645299
2024-02-12,Paris Orly,2024,2,0,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,8.161213518,11.36642512,7.716984056428572,0,5.170432692
2024-02-12,Rome Fiumicino,2024,2,0,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,7.574042951,6.343981481,7.660451731714287,0,5.782550645
2024-02-13,Barcelona,2024,2,1,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,5.861869919,5.795288754,9.010894837285717,0,2.669075713
2024-02-13,Brussels,2024,2,1,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,8.358835341,10.467713,12.792441178714284,0,5.978858025
2024-02-13,Frankfurt,2024,2,1,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,7.17962963,10.25489418,11.440962041857144,0,4.731085421
2024-02-13,Madrid Barajas,2024,2,1,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,7.040616798,5.231670132,9.911960633142858,0,6.136357388
2024-02-13,Milan Malpensa,2024,2,1,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,8.628607918,9.529867987,10.177599212857144,0,5.809734513
2024-02-13,Munich,2024,2,1,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,4.82273483,4.945881226,6.496850881285714,0,2.015013405
2024-02-13,Nice,2024,2,1,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,6.903935185,5.959013605,7.906209693285713,0,3.539039039
2024-02-13,Palma de Mallorca,2024,2,1,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,3.511645299,12.44509804,8.297689333571428,0,4.027102804
2024-02-13,Paris Orly,2024,2,1,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,5.170432692,6.06575592,6.831842281,0,6.297207679
2024-02-13,Rome Fiumicino,2024,2,1,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,5.782550645,7.608529742,7.580247326571429,0,2.893234323
2024-02-14,Barcelona,2024,2,2,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,2.669075713,6.705805806,8.564292974285717,0,6.740228311
2024-02-14,Brussels,2024,2,2,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,5.978858025,13.36147186,12.151176182285713,0,5.581749311
2024-02-14,Frankfurt,2024,2,2,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,4.731085421,14.64550439,10.651846504857144,0,4.52395449
2024-02-14,Madrid Barajas,2024,2,2,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,6.136357388,7.220104167,10.041201669714285,0,8.986863544
2024-02-14,Milan Malpensa,2024,2,2,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,5.809734513,8.450535168,9.646151573714286,0,3.75404463
2024-02-14,Munich,2024,2,2,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,2.015013405,5.928174603,6.078155478285715,0,2.445864662
2024-02-14,Nice,2024,2,2,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,3.539039039,5.552252252,7.560499041,0,3.554666667
2024-02-14,Palma de Mallorca,2024,2,2,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,4.027102804,4.459159159,7.095118585571429,0,3.843965517
2024-02-14,Paris Orly,2024,2,2,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,6.297207679,6.129326047,6.864906818000001,0,4.825045537
2024-02-14,Rome Fiumicino,2024,2,2,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,2.893234323,5.884994463,6.906633695285715,0,3.175977366
2024-02-15,Barcelona,2024,2,3,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,6.740228311,10.56955211,8.569210475000002,0,10.7004618
2024-02-15,Brussels,2024,2,3,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,5.581749311,16.50413223,11.039787246714285,0,9.338779528
2024-02-15,Frankfurt,2024,2,3,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,4.52395449,17.73787879,9.205910804857142,0,6.213863773
2024-02-15,Madrid Barajas,2024,2,3,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,8.986863544,11.88900415,10.293595866428571,0,5.930150919
2024-02-15,Milan Malpensa,2024,2,3,0,Winter,IT,large_airport,yes,45.6306,8.72811,768.0,3.75404463,6.213318777,8.975224354,0,8.756821107
2024-02-15,Munich,2024,2,3,0,Winter,DE,large_airport,yes,48.353802,11.7861,1487.0,2.445864662,8.621934866,5.580682629571428,0,6.303636364
2024-02-15,Nice,2024,2,3,0,Winter,FR,heliport,no,43.68944549560547,7.241666793823242,115.0,3.554666667,7.119241192,7.275129671714285,0,12.4478125
2024-02-15,Palma de Mallorca,2024,2,3,0,Winter,ES,large_airport,yes,39.551701,2.73881,27.0,3.843965517,6.58828125,7.007233779571428,0,5.027777778
2024-02-15,Paris Orly,2024,2,3,0,Winter,FR,large_airport,yes,48.729499,2.358963,291.0,4.825045537,5.614540816,6.678581030857144,0,6.436046512
2024-02-15,Rome Fiumicino,2024,2,3,0,Winter,IT,large_airport,yes,41.804532,12.251998,13.0,3.175977366,5.773652695,6.519631252857144,0,6.121695402
2024-02-16,Barcelona,2024,2,4,0,Winter,ES,large_airport,yes,41.2971,2.07846,12.0,10.7004618,15.32897013,8.587911859285716,0,6.713477601
2024-02-16,Brussels,2024,2,4,0,Winter,BE,heliport,no,50.90527,4.38936,209.0,9.338779528,11.54362745,10.016165432142857,0,9.815876437
2024-02-16,Frankfurt,2024,2,4,0,Winter,DE,heliport,no,50.145472,8.708981,209.0,6.213863773,13.04669095,7.559622945285715,0,8.301567944
2024-02-16,Madrid Barajas,2024,2,4,0,Winter,ES,large_airport,yes,40.493407,-3.572249,1998.0,5.930150919,17.83412098,9.442331119142858,0,4.755300245
